id,name,smiles
AAYrly,quinoline,c1ccc2ncccc2c1
AAYsGl,1-octanamine,CCCCCCCCN
AAYsHq,N-(.beta.-aminoethyl)piperazine),NCCN1CCNCC1
AAYylm,cobalt chloride,[Cl-].[Cl-].[Co+2]
AAZBIG,ethyl 3-oxobutanoate,CCOC(=O)CC(C)=O
AAZBKl,heptanoic acid,CCCCCCC(=O)O
AAZBRY,.beta.-phenodiazine,c1ccc2cnncc2c1
AAZBxG,methyl hexanoate,CCCCCC(=O)OC
AAZCDI,octan-1-ol,CCCCCCCCO
AAZCbG,dibutyl ether,CCCCOCCCC
AAZEem,"(E)-1-chloro-3,3,3-trifluoroprop-1-ene",FC(F)(F)/C=C/Cl
AAZJTm,bromodifluoromethane,FC(F)Br
AAZLkQ,L-isoleucine,CC[C@H](C)[C@H](N)C(=O)O
AAZLwl,L-leucine,CC(C)C[C@H](N)C(=O)O
AAZMGR,1-octanol-d,[2H]OCCCCCCCC
AAZMIG,bis(3-aminopropyl)amine,NCCCNCCCN
AAZMyw,xenon,[Xe]
AAZNOW,trichloroethene,ClC=C(Cl)Cl
AAZUQN,diammonium hydrogen phosphate,O=P([O-])([O-])O.[NH4+].[NH4+]
AAZUbB,"2,2,3,3-tetrafluoro-1-propanol",OCC(F)(F)C(F)F
AAZUjA,"1,2,4-trifluorobenzene",Fc1ccc(F)c(F)c1
AAZUkR,"1,3,5-trifluorobenzene",Fc1cc(F)cc(F)c1
AAZUoR,"1H-1,2,4-triazolium nitrate",C1=[NH+]C=NN1.O=[N+]([O-])[O-]
AAZVLQ,"1,5-pentanedioic acid",O=C(O)CCCC(=O)O
AAZVMc,L-asparagine,NC(=O)C[C@H](N)C(=O)O
AAZVpw,ammonium sulfate,O=S(=O)([O-])[O-].[NH4+].[NH4+]
AAZVtd,glycylglycine,NCC(=O)NCC(=O)O
AAZWdq,"3a,4,7,7a-tetrahydro-4,7-methanoindene",C1=CC2C3C=CC(C3)C2C1
AAZWpR,1-butoxy-2-propanol,CCCCOCC(C)O
AAZZTL,"1,3-dimethylimidazolium chloride",Cn1cc[n+](C)c1.[Cl-]
AAZZyx,1-ethylimidazolium chloride,CCN1C=C[NH+]=C1.[Cl-]
AAZcdl,dimethylammonium tetrafluoroborate,C[NH2+]C.F[B-](F)(F)F
AAZfHj,N-(carboxymethyl)glycine,O=C(O)CNCC(=O)O
AAZfJt,"N,N-dimethylethanamine acetate",CC(=O)[O-].CC[NH+](C)C
AAZfKH,2-methylbutylammonium formate,CCC(C)C[NH3+].O=C[O-]
AAZfMi,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,CC(O)CNCC(C)O
AAZfTw,pentylammonium formate,CCCCC[NH3+].O=C[O-]
AAZfWi,diethylammonium acetate,CC(=O)[O-].CC[NH2+]CC
AAZfYi,tetramethylammonium acetate,CC(=O)[O-].C[N+](C)(C)C
AAZfjL,ethylammonium butyrate,CCCC(=O)[O-].CC[NH3+]
AAZfkJ,3-methylbutylammonium formate,CC(C)CC[NH3+].O=C[O-]
AAZfnG,butylammonium acetate,CC(=O)[O-].CCCC[NH3+]
AAZfqp,L-aminosuccinic acid,N[C@@H](CC(=O)O)C(=O)O
AAZhtG,aluminum chloride,Cl[Al](Cl)Cl
AAZimH,hydroxylammonium perchlorate,[NH3+]O.[O-]Cl(=O)(=O)=O
AAZmvX,lithium iodide,[I-].[Li+]
AAZoSJ,hydroxybutanedioic acid,O=C(O)CC(O)C(=O)O
AAZoZb,"1,1,1,3,3-pentafluoropropane",FC(F)CC(F)(F)F
AAZoeL,"2,2'-oxydiacetic acid",O=C(O)COCC(=O)O
AAZpGJ,"2,5,8-trioxanonane",COCCOCCOC
AAZpai,"3,6-dioxa-1-octanol",CCOCCOCCO
AAZplZ,pyrrolidinium nitrate,C1CC[NH2+]C1.O=[N+]([O-])[O-]
AAZpoV,"3-methyltetrahydrothiophene 1,1-dioxide",CC1CCS(=O)(=O)C1
AAZpqB,benzo[b]thiophene,c1ccc2sccc2c1
AAZqJQ,1-(1-methylethyl)-4-methylbenzene,Cc1ccc(C(C)C)cc1
AAZqVE,"(1,1-dimethylethyl)benzene",CC(C)(C)c1ccccc1
AAZqof,butylbenzene,CCCCc1ccccc1
AAZqrR,"1,2,3,5-tetramethylbenzene",Cc1cc(C)c(C)c(C)c1
AAZsKP,copper chloride,Cl[Cu]Cl
AAZzRL,benzothiazole,c1ccc2scnc2c1
AAZzRX,ethylammonium lactate,CC(O)C(=O)[O-].CC[NH3+]
AAZzVh,6-amino-1H-purine,Nc1ncnc2[nH]cnc12
AAZzeD,tetramethylammonium bicarbonate,C[N+](C)(C)C.O=C([O-])O
AAZzlz,N-methyl-2-hydroxyethylammonium acetate,CC(=O)[O-].C[NH2+]CCO
AAaEnS,N-methylpiperidinium chloride,C[NH+]1CCCCC1.[Cl-]
AAaICh,sodium trifluoroacetate,O=C([O-])C(F)(F)F.[Na+]
AAaIQi,(difluoromethoxy)trifluoromethane,FC(F)OC(F)(F)F
AAaImV,monopotassium phosphate,O=P([O-])(O)O.[K+]
AAaJGk,4-propylphenol,CCCc1ccc(O)cc1
AAaJJH,3-phenyl-1-propanol,OCCCc1ccccc1
AAaJVB,diethylammonium nitrate,CC[NH2+]CC.O=[N+]([O-])[O-]
AAaJVP,methyl benzoate,COC(=O)c1ccccc1
AAaJfK,calcium sulfate,O=S(=O)([O-])[O-].[Ca+2]
AAaJgU,n-butylammonium nitrate,CCCC[NH3+].O=[N+]([O-])[O-]
AAaJpC,"2,3,5-trimethylphenol",Cc1cc(C)c(C)c(O)c1
AAaKAH,2-pinene,CC1=CCC2CC1C2(C)C
AAaKGD,adamantane,C1C2CC3CC1CC(C2)C3
AAaKGk,.beta.-pinene,C=C1CCC2CC1C2(C)C
AAaKQi,(R)-1-methyl-4-(1-methylethenyl)cyclohexene,C=C(C)[C@H]1CC=C(C)CC1
AAaKSC,zinc chloride,Cl[Zn]Cl
AAaKSP,1-methyl-4-(1-methylethenyl)cyclohexene,C=C(C)C1CC=C(C)CC1
AAaKsb,"1-methyl-4-(1-methylethyl)-1,4-cyclohexadiene",CC1=CCC(=CC1)C(C)C
AAaMCP,"2-chloro-1,1,1,2-tetrafluoroethane",FC(Cl)C(F)(F)F
AAaMLM,"1-chloro-1,1,2,2-tetrafluoroethane",FC(F)C(F)(F)Cl
AAaSud,1-bromobutane,CCCCBr
AAaTIB,isonicotinic acid hydrazide,NNC(=O)c1ccncc1
AAaTxq,ethanolammonium glycolate,O=C([O-])CO.[NH3+]CCO
AAaVoy,trichlorofluoromethane,FC(Cl)(Cl)Cl
AAadBM,"1,2-dimethoxybenzene",COc1ccccc1OC
AAadLM,2-methoxyethylammonium nitrate,COCC[NH3+].O=[N+]([O-])[O-]
AAadhC,2-hydroxybenzoic acid,O=C(O)c1ccccc1O
AAadvk,3-nitrobenzenamine,Nc1cccc([N+](=O)[O-])c1
AAaeDA,potassium carbonate,O=C([O-])[O-].[K+].[K+]
AAaeZh,1-decyne,C#CCCCCCCCC
AAanBA,2-nitrophenol,O=[N+]([O-])c1ccccc1O
AAanWX,3-nitrophenol,O=[N+]([O-])c1cccc(O)c1
AAandJ,aniline formate,C(=O)[O-].[NH3+]C1=CC=CC=C1
AAandi,4-nitrophenol,O=[N+]([O-])c1ccc(O)cc1
AAasxG,choline chloride,C[N+](C)(C)CCO.[Cl-]
AAavNv,Guanidinium bromide,NC(N)=[NH2+].[Br-]
AAaygB,1-decene,C=CCCCCCCCC
AAbGnl,"1,5-dichloropentane",ClCCCCCCl
AAbLlA,bis(2-hydroxyethyl)ammonium chloride,OCC[NH2+]CCO.[Cl-]
AAbPBR,disodium hydrogen phosphate,O=P([O-])([O-])O.[Na+].[Na+]
AAbPpk,iodomethane,CI
AAbQrY,sodium sulfate,O=S(=O)([O-])[O-].[Na+].[Na+]
AAbRKl,pyridinium nitrate,O=[N+]([O-])[O-].c1cc[nH+]cc1
AAbRRZ,.gamma.-octanolactone,CCCCC1CCC(=O)O1
AAbRuq,1-methylimidazolium acetate,CC(=O)[O-].Cn1cc[nH+]c1
AAbSDM,5-nonanone,CCCCC(=O)CCCC
AAbSDj,2-methylnaphthalene,Cc1ccc2ccccc2c1
AAbSJA,decane,CCCCCCCCCC
AAbSUs,2-nonanone,CCCCCCCC(C)=O
AAbSly,1-methylnaphthalene,Cc1cccc2ccccc12
AAbSrJ,nonanal,CCCCCCCCC=O
AAbVdZ,3-chloromethoxybenzene,COc1cccc(Cl)c1
AAbbgc,ethylammonium hydrogen sulfate,CC[NH3+].O=S(=O)([O-])O
AAbgrp,1-ethylpyridinium chloride,CC[n+]1ccccc1.[Cl-]
AAblER,1-naphthol,Oc1cccc2ccccc12
AAblPZ,sodium benzoate,O=C([O-])c1ccccc1.[Na+]
AAblZu,2-phenyl-1H-imidazole,c1ccc(-c2ncc[nH]2)cc1
AAbmKp,methyl heptanoate,CCCCCCC(=O)OC
AAbmXf,octanoic acid,CCCCCCCC(=O)O
AAbmdf,2-methylpropyl 2-methylpropanoate,CC(C)COC(=O)C(C)C
AAbmyh,nonan-1-ol,CCCCCCCCCO
AAbtot,ammonium iodide,[I-].[NH4+]
AAbvBq,N-methyl-2-oxopyrrolidinium formate,C[N+]=1CCCC1O.O=C[O-]
AAbvVm,1-methylimidazolium nitrate,Cn1cc[nH+]c1.O=[N+]([O-])[O-]
AAbwmy,1-nonanol-d,[2H]OCCCCCCCCC
AAbwnl,1-methylpyrrolidinium acetate,CC(=O)[O-].C[NH+]1CCCC1
AAcEoi,sulfur hexafluoride,FS(F)(F)(F)(F)F
AAcFLp,L-glutamine,NC(=O)CC[C@H](N)C(=O)O
AAcFkE,L-lysine,NCCCC[C@H](N)C(=O)O
AAcFkd,(trifluoromethyl)benzene,FC(F)(F)c1ccccc1
AAcFki,"1,2-benzopyrone",O=c1ccc2ccccc2o1
AAcFvU,"1,6-hexanedioic acid",O=C(O)CCCCC(=O)O
AAcGtR,"1,2-octanediol",CCCCCCC(CO)O
AAcKZa,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-]
AAcNMi,"1,4-dichlorobenzene",Clc1ccc(Cl)cc1
AAcNhZ,"1,3-dichlorobenzene",Clc1cccc(Cl)c1
AAcNhb,"1,2-dichlorobenzene",Clc1ccccc1Cl
AAcONS,"4-amino-1,2,4-triazolium nitrate",Nn1cn[nH+]c1.O=[N+]([O-])[O-]
AAcOQP,"1-amino-1H-1,2,4-triazol-1-ium nitrate",NN1C=[NH+]C=N1.O=[N+]([O-])[O-]
AAcPgp,L-glutamic acid,N[C@@H](CCC(=O)O)C(=O)O
AAcSWl,rubidium nitrate,O=[N+]([O-])[O-].[Rb+]
AAcYcm,5-amino-1H-tetrazolium nitrate,[O-][N+]([O-])=O.NC1=[NH+]N=NN1
AAcaAE,pentylbenzene,CCCCCc1ccccc1
AAcaXK,"1-(1,1-dimethylethyl)-3-methylbenzene",Cc1cccc(C(C)(C)C)c1
AAcabN,4-phenyl-2-butanone,CC(=O)CCc1ccccc1
AAcbys,magnesium nitrate,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2]
AAcgPC,2-hydroxyethanaminium tetrafluoroborate,F[B-](F)(F)F.[NH3+]CCO
AAciQq,ammonium phosphate,O=P([O-])([O-])[O-].[NH4+].[NH4+].[NH4+]
AAcjLb,2-hydroxy-N-methylethanaminium propionate,CCC(=O)[O-].C[NH2+]CCO
AAcjhv,triethanolamine,OCCN(CCO)CCO
AAckyA,L-methionine,CSCC[C@H](N)C(=O)O
AAcqKz,sodium iodide,[I-].[Na+]
AAcsPA,"1,2,4,5-tetrafluorobenzene",Fc1cc(F)c(F)cc1F
AAcsee,"1,2,3,5-tetrafluorobenzene",Fc1cc(F)c(F)c(F)c1
AAcsqS,trifluoromethylsulfonic acid,O=S(=O)(O)C(F)(F)F
AActIj,D-ribose,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O
AActJI,D-xylose,OC1OC[C@@H](O)[C@H](O)[C@H]1O
AActLN,"2,6-diaminopurine",Nc1nc(N)c2[nH]cnc2n1
AActLV,ethyl benzoate,CCOC(=O)c1ccccc1
AActTn,L-arabinose,OC[C@H](O)[C@H](O)[C@@H](O)C=O
AActeZ,D-(-)-arabinose,O=C[C@@H](O)[C@H](O)[C@H](O)CO
AActpa,ribose,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O
AActxI,triethylene glycol,OCCOCCOCCO
AAcuEd,"5-amino-3H-1,2,4-dithiazole-3-thione",Nc1nc(=S)ss1
AAcubC,3-methyl-6-isopropylphenol,Cc1ccc(C(C)C)c(O)c1
AAcudB,4-phenyl-1-butanol,OCCCCc1ccccc1
AAcuml,d-carvone,C=C(C)[C@H]1CC=C(C)C(=O)C1
AAdBBM,manganese(II) sulfate,O=S(=O)([O-])[O-].[Mn+2]
AAdCCx,1-bromopentane,CCCCCBr
AAdCak,"1,2-dichlorobenzene-d4",[2H]c1c([2H])c([2H])c(Cl)c(Cl)c1[2H]
AAdDEB,2-hydroxyethylammonium lactate,CC(O)C(=O)[O-].[NH3+]CCO
AAdDTg,N-acetyl-p-aminophenol,CC(=O)Nc1ccc(O)cc1
AAdDdl,(S)-2-amino-2-phenylacetic acid,C1=CC=C(C=C1)C(C(=O)O)N
AAdDov,diethanolammonium formate,O=C[O-].OCC[NH2+]CCO
AAdLRX,lithium hexafluorophosphate,F[P-](F)(F)(F)(F)F.[Li+]
AAdMGR,"1,1,1,3,3,3-hexafluoropropane",FC(F)(F)CC(F)(F)F
AAdNGW,methyl phenyl carbonate,COC(=O)Oc1ccccc1
AAdNzc,xylitol,OC[C@H](O)[C@@H](O)[C@H](O)CO
AAdOQF,d-camphor,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
AAdOXy,(-)-fenchone,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2
AAdOch,"2,7,7-trimethyl-3-oxatricyclo[4.1.1.02,4]octane",CC1(C)C2CC3OC3(C)C1C2
AAdOit,"1,8-diaza-7-bicyclo[5.4.0]undecene",C1CCC2=NCCCN2CC1
AAdOzr,"1,7,7-trimethylbicyclo[2.2.1]-2-heptanone",CC12CCC(CC1=O)C2(C)C
AAdVBm,"1,1-dichloro-2,2,2-trifluoroethane",FC(F)(F)C(Cl)Cl
AAdVuU,"1,2-dichloro-1,1,2-trifluoroethane",FC(Cl)C(F)(F)Cl
AAdXXb,aniline acetate,CC(=O)[O-].C1=CC=C(C=C1)[NH3+]
AAdXYU,1-methoxy-4-nitrobenzene,COc1ccc([N+](=O)[O-])cc1
AAdXss,2-methylpyridinium acetate,CC(=O)[O-].Cc1cccc[nH+]1
AAdcHU,beta.-methylcholine chloride,CC(O)C[N+](C)(C)C.[Cl-]
AAdesL,tetrachloromethane,ClC(Cl)(Cl)Cl
AAdguR,tetramethylammonium bromide,C[N+](C)(C)C.[Br-]
AAdhuX,"1,3-dimethoxy-2-hydroxybenzene",COc1cccc(OC)c1O
AAdiAA,biphenyl,c1ccc(-c2ccccc2)cc1
AAdiDJ,"(2S,5R)-2-isopropyl-5-methylcyclohexan-1-one",CC(C)[C@@H]1CC[C@@H](C)CC1=O
AAdiHT,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane",CC12CCC(CC1)C(C)(C)O2
AAdiIM,"(1S-endo)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol",CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2
AAdiZd,1-undecene,C=CCCCCCCCCC
AAdiaT,"(E)-3,7-dimethyl-2,6-octadien-1-ol",CC(C)=CCC/C(C)=C/CO
AAdifO,acenaphthene,c1cc2c3c(cccc3c1)CC2
AAdilu,"(1R,2S,5R)-5-methyl-2-(1-methylethenyl)cyclohexanol",C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1O
AAdiuc,"3,7-dimethyl-1,6-octadien-3-ol",C=CC(C)(O)CCC=C(C)C
AAdnSL,nickel monosulfate,O=S(=O)([O-])[O-].[Ni+2]
AAdpHF,cobalt(II) sulfate,O=S(=O)([O-])[O-].[Co+2]
AAdqPS,"1,6-dichlorohexane",ClCCCCCCCl
AAdrVa,L-histidine,N[C@@H](Cc1c[nH]cn1)C(=O)O
AAdsHK,"1,3-dimethylimidazolium thiocyanate",Cn1cc[n+](C)c1.N#C[S-]
AAdsZm,2-phenylpyridine,c1ccc(-c2ccccn2)cc1
AAdswa,3-phenylpyridine,c1ccc(-c2cccnc2)cc1
AAdwMT,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium chloride,C[NH+](CCO)CCO.[Cl-]
AAeAbd,lithium trifluoromethanesulfonate,O=S(=O)([O-])C(F)(F)F.[Li+]
AAeBId,potassium 3-methoxy-3-oxopropanoate,COC(=O)CC(=O)[O-].[K+]
AAeBuf,1-ethyl-1H-imidazolium acetate,CC(=O)[O-].CCN1C=C[NH+]=C1
AAeBvd,"1,3-dimethylimidazolium acetate",CC(=O)[O-].Cn1cc[n+](C)c1
AAeCAs,L-menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
AAeCES,DL-menthol,C[C@@H]1C[C@H](O)[C@@H](C(C)C)CC1
AAeCWX,tetraethylammonium cyanide,CC[N+](CC)(CC)CC.[C-]#N
AAeCsU,"3,7-dimethyl-6-octen-1-ol",CC(C)=CCCC(C)CCO
AAeDlm,undecane,CCCCCCCCCCC
AAeKrl,bromobenzene,Brc1ccccc1
AAeLPm,trimethylammonium hydrogen sulfate,C[NH+](C)C.O=S(=O)([O-])O
AAeLSU,trimethylammonium dihydrogen phosphate,C[NH+](C)C.O=P([O-])(O)O
AAeMpf,"N,N-dibutylformamide",CCCCN(C=O)CCCC
AAePSZ,1-chloro-4-nitrobenzene,O=[N+]([O-])c1ccc(Cl)cc1
AAePjQ,1-chloro-3-nitrobenzene,O=[N+]([O-])c1cccc(Cl)c1
AAePnR,1-chloro-2-nitrobenzene,O=[N+]([O-])c1ccccc1Cl
AAePwL,tris(hydroxymethyl)aminomethane hydrochloride,[Cl-].[NH3+]C(CO)(CO)CO
AAeQEd,2-phenylethylammonium chloride,[Cl-].[NH3+]CCc1ccccc1
AAeUFt,"methyl 2,2,2-trifluoroethyl carbonate",COC(=O)OCC(F)(F)F
AAeUnt,"2-chloro-N,N,N-trimethylethanaminium chloride",C[N+](C)(C)CCCl.[Cl-]
AAeVJu,.alpha.-naphthoquinone,O=C1C=CC(=O)c2ccccc21
AAeWCz,1-methylbutyl butanoate,CCCC(=O)OC(C)CCC
AAeWJQ,dipentyl ether,CCCCCOCCCCC
AAeWPG,nonanoic acid,CCCCCCCCC(=O)O
AAeWkk,"1,1-dimethylpyrrolidinium thiocyanate",C[N+]1(C)CCCC1.N#C[S-]
AAeWzK,decan-1-ol,CCCCCCCCCCO
AAeXHV,chromium chloride,Cl[Cr](Cl)Cl
AAeaVk,1-allyl-3-methylimidazolium chloride,C=CC[n+]1ccn(C)c1.[Cl-]
AAefzT,N-methyl-2-oxopyrrolidinium acetate,CC(=O)[O-].C[N+]=1CCCC1O
AAegiT,1-decanol-d,[2H]OCCCCCCCCCC
AAekxc,copper sulfate,O=S(=O)([O-])[O-].[Cu+2]
AAepDn,"1,4-dimethyl-4H-1,2,4-triazolium nitrate",Cn1cn[n+](C)c1.O=[N+]([O-])[O-]
AAepHr,"1,7-heptanedioic acid",O=C(O)CCCCCC(=O)O
AAepKw,N-.beta.-alanyl-.beta.-alanine,NCCC(=O)NCCC(=O)O
AAepPk,L-alanyl-L-alanine,C[C@H](N)C(=O)N[C@@H](C)C(=O)O
AAepco,"diethyl 1,3-propanedioate",CCOC(=O)CC(=O)OCC
AAepyZ,sodium salicylate,O=C([O-])c1ccccc1O.[Na+]
AAeuTF,1-methyl-3-propylimidazolium chloride,CCCn1cc[n+](C)c1.[Cl-]
AAexRj,"N,N-dimethylformamide tetrafluoroborate",C[N+](C)=CO.F[B-](F)(F)F
AAezyx,3-aminocoumarin,Nc1cc2ccccc2oc1=O
AAfAIH,N-methylmorpholinium acetate,CC(=O)[O-].C[NH+]1CCOCC1
AAfAmO,"1,1,3,3-tetramethylguanidinium formate",CN(C)C(=[NH2+])N(C)C.O=C[O-]
AAfApq,triethylammonium acetate,CC(=O)[O-].CC[NH+](CC)CC
AAfCgT,zinc sulfate,O=S(=O)([O-])[O-].[Zn+2]
AAfImG,bromobenzene-d5,[2H]c1c([2H])c([2H])c(Br)c([2H])c1[2H]
AAfIqS,disodium succinate,O=C([O-])CCC(=O)[O-].[Na+].[Na+]
AAfJOS,ferric chloride,Cl[Fe](Cl)Cl
AAfJcr,4-hydroxycoumarin,O=c1cc(O)c2ccccc2o1
AAfJfY,7-hydroxy-2H-chromen-2-one,O=c1ccc2ccc(O)cc2o1
AAfJhe,4-aminophthalimide,Nc1ccc2c(c1)C(=O)NC2=O
AAfKTt,"1,3-diisopropylbenzene",CC(C)c1cccc(C(C)C)c1
AAfKaw,"3,6-dioxa-1-decanol",CCCCOCCOCCO
AAfKlL,nicotine,CN1CCC[C@H]1C2=CN=CC=C2
AAfOib,1-(methoxymethyl)-3-methylimidazolium chloride,COC[n+]1ccn(C)c1.[Cl-]
AAfOxg,1-(2-hydroxyethyl)-3-methyl-1H-imidazolium chloride,Cn1cc[n+](CCO)c1.[Cl-]
AAfREj,"2,5-dichlorophenol",Oc1cc(Cl)ccc1Cl
AAfRVJ,"2,4-dichlorophenol",Oc1ccc(Cl)cc1Cl
AAfRZF,"3,5-dichlorophenol",Oc1cc(Cl)cc(Cl)c1
AAfRlR,"2,3-dichlorophenol",Oc1cccc(Cl)c1Cl
AAfSwS,1-methylimidazolium bromide,Cn1cc[nH+]c1.[Br-]
AAfTWE,"1,3-dimethylimidazolium dicyanamide",Cn1cc[n+](C)c1.N#C[N-]C#N
AAfTmT,N-acetyl-L-cysteine,CC(=O)N[C@@H](CS)C(=O)O
AAfUVe,N-methyl-2-hydroxyethylammonium butanoate,CCCC(=O)[O-].C[NH2+]CCO
AAfUcO,2-hydroxy-N-methylethanaminium isobutyrate,CC(C)C(=O)[O-].C[NH2+]CCO
AAfUrn,choline acetate,CC(=O)[O-].C[N+](C)(C)CCO
AAfbxI,trisodium phosphate,O=P([O-])([O-])[O-].[Na+].[Na+].[Na+]
AAfcho,calcium nitrate,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2]
AAfdyz,3-(4-hydroxyphenyl)-2-propenoic acid,O=C(O)/C=C/c1ccc(O)cc1
AAfeIh,5-phenyl-1-pentanol,C1=CC=C(C=C1)CCCCCO
AAfegG,2-[2-(2-methoxyethoxy)ethoxy]ethanol,COCCOCCOCCO
AAfekK,triethylammonium nitrate,CC[NH+](CC)CC.O=[N+]([O-])[O-]
AAfevO,"2-isopropyl-5-methylcyclohexa-2,5-diene-1,4-dione",CC1=CC(=O)C(C(C)C)=CC1=O
AAfnoT,L-phenylalanine,N[C@@H](Cc1ccccc1)C(=O)O
AAfpbc,rubidium bromide,[Br-].[Rb+]
AAfsWn,"N,N-dimethylimidodicarbonimidic diamide hydrochloride",CN(C)C(=[NH2+])NC(=N)N.[Cl-]
AAftPF,tetraethylammonium chloride,CC[N+](CC)(CC)CC.[Cl-]
AAfuqP,tetrachloroethene,ClC(Cl)=C(Cl)Cl
AAfwXN,potassium iodide,[I-].[K+]
AAfxBg,"4-nitro-N,N-dimethylaniline",CN(C)c1ccc([N+](=O)[O-])cc1
AAfxbB,choline nitrate,C[N+](C)(C)CCO.O=[N+]([O-])[O-]
AAfxda,"1,2-benzenedicarboxylic acid",O=C(O)c1ccccc1C(=O)O
AAfxtC,"3-nitro-N,N-dimethylaniline",CN(C)c1cccc([N+](=O)[O-])c1
AAfyjn,fluorene,c1ccc2c(c1)Cc1ccccc1-2
AAgFWf,pyridinium tetrafluoroborate,F[B-](F)(F)F.c1cc[nH+]cc1
AAgHOI,piperidinium hydrogen phosphonate,C1CC[NH2+]CC1.O=[PH]([O-])O
AAgHQE,1-(2-cyanoethyl)imidazolium formate,N#CCCn1cc[nH+]c1.O=C[O-]
AAgIHR,9H-carbazole,c1ccc2c(c1)[nH]c1ccccc12
AAgINl,"2,4,6-trimethylpyridinium formate",Cc1cc(C)[nH+]c(C)c1.O=C[O-]
AAgQjQ,"1,1,1,3,3,3-hexafluoro-2-propanol",OC(C(F)(F)F)C(F)(F)F
AAgQwH,pentafluorobenzene,Fc1cc(F)c(F)c(F)c1F
AAgRDi,4-hydroxy-3-methoxybenzoic acid,COc1cc(C(=O)O)ccc1O
AAgRNN,1-allyl-3-methylimizodalium formate,C=CC[n+]1ccn(C)c1.O=C[O-]
AAgROb,"1,3-dinitrobenzene",O=[N+]([O-])c1cccc([N+](=O)[O-])c1
AAgRrc,"1,2-dinitrobenzene",O=[N+]([O-])c1ccccc1[N+](=O)[O-]
AAgRsE,"1,4-dinitrobenzene",O=[N+]([O-])c1ccc([N+](=O)[O-])cc1
AAgTSO,cesium chloride,[Cl-].[Cs+]
AAgTcU,1-dodecene,C=CCCCCCCCCCC
AAgcST,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-]
AAggcW,1-allyl-3-methylpyridinium chloride,C=CC[n+]1cccc(C)c1.[Cl-]
AAgijT,silver nitrate,O=[N+]([O-])[O-].[Ag+]
AAgjYW,1-methylimidazolium tetrafluoroborate,Cn1cc[nH+]c1.F[B-](F)(F)F
AAgkZM,"1,1,1,2,3,3,3-heptafluoropropane",FC(C(F)(F)F)C(F)(F)F
AAgkvp,1H-perfluoropropane,FC(F)C(F)(F)C(F)(F)F
AAgmHz,choline dicyanamide,C[N+](C)(C)CCO.N#C[N-]C#N
AAgmSp,potassium 3-ethoxy-3-oxopropanoate,CCOC(=O)CC(=O)[O-].[K+]
AAgmaR,1-ethyl-3-methylimidazolium acetate,CC(=O)[O-].CC[n+]1ccn(C)c1
AAgnKZ,dodecane,CCCCCCCCCCCC
AAgpYQ,methyl 4-chlorobenzoate,COC(=O)c1ccc(Cl)cc1
AAgthH,"1,2-dichloro-1,1,2,2-tetrafluoroethane",FC(F)(Cl)C(F)(F)Cl
AAgtrd,"1,1-dichloro-1,2,2,2-tetrafluoroethane",FC(F)(F)C(F)(Cl)Cl
AAgudd,2-bromotoluene,Cc1ccccc1Br
AAgulR,4-bromotoluene,Cc1ccc(Br)cc1
AAguoS,1-bromo-3-methylbenzene,Cc1cccc(Br)c1
AAgwIG,"1-ethyl-3-methyl-1,2,3-triazolium acetate",CC(=O)[O-].CC[n+]1ccn(C)n1
AAgwZl,diethylammonium hydrogen sulfate,CC[NH2+]CC.O=S(=O)([O-])O
AAgweS,"4-ethyl-1-methyl-1,2,4-triazolium acetate",CC(=O)[O-].CCn1cn[n+](C)c1
AAhABS,3-phenylpropylammonium chloride,[Cl-].[NH3+]CCCc1ccccc1
AAhABv,1-propyl-3-methylpyridinium chloride,CCC[n+]1cccc(C)c1.[Cl-]
AAhAEC,1-(2-cyanoethyl)-3-methylimidazolium chloride,Cn1cc[n+](CCC#N)c1.[Cl-]
AAhARo,1-butylpyridinium chloride,CCCC[n+]1ccccc1.[Cl-]
AAhEBB,sodium trifluoromethanesulfonate,O=S(=O)([O-])C(F)(F)F.[Na+]
AAhFvr,4-methylbenzenesulfonic acid,Cc1ccc(S(=O)(=O)O)cc1
AAhFwN,2-azido-1H-imidazol-1-ium nitrate,[O-][N+]([O-])=O.[N-]=[N+]=NC1=[NH+]C=CN1
AAhGAx,"4-hydroxy-2,2,6,6-tetramethyl-1-piperidinyloxy",CC1(C)CC(O)CC(C)(C)N1[O]
AAhGHf,decanoic acid,CCCCCCCCCC(=O)O
AAhGaE,1-ethyl-1-methylpyrrolidinium thiocyanate,CC[N+]1(C)CCCC1.N#C[S-]
